PROJECT,LATITUDE,LONGITUDE,SAMPLE_DATE,CELLS_L
1054,-28.86,153.56,1999-10-18 00:00:00,34
1054,-28.86,153.56,1999-10-18 00:00:00,(null)
1054,-28.86,153.56,1999-10-21 00:00:00,30
1054,-28.86,153.56,1999-10-21 00:00:00,60
1054,-28.86,153.56,1999-10-25 00:00:00,40
1054,-28.86,153.56,1999-10-28 00:00:00,120
1054,-28.86,153.56,1999-11-04 00:00:00,60
1054,-28.86,153.56,2000-02-21 00:00:00,0.333333333
1054,-28.86,153.56,2000-02-21 00:00:00,1
1054,-28.86,153.56,2000-03-13 00:00:00,1
1054,-28.86,153.56,2000-03-20 00:00:00,9.333333333
1054,-28.86,153.56,2000-03-20 00:00:00,28
1054,-28.86,153.56,2000-04-26 00:00:00,0.333333333
1054,-28.86,153.56,2000-04-26 00:00:00,0.666666667
1054,-28.86,153.56,2000-04-26 00:00:00,1
1054,-28.86,153.56,2000-08-07 00:00:00,0.333333333
1054,-28.86,153.56,2000-08-07 00:00:00,1
1054,-28.86,153.56,2000-09-04 00:00:00,0.333333333
1054,-28.86,153.56,2000-09-04 00:00:00,0.666666667
1054,-28.86,153.56,2000-09-04 00:00:00,1
1054,-28.86,153.56,2000-09-11 00:00:00,1
1054,-28.86,153.56,2000-09-18 00:00:00,0.333333333
1054,-28.86,153.56,2000-09-18 00:00:00,0.666666667
1054,-28.86,153.56,2000-09-18 00:00:00,1
1054,-28.86,153.56,2000-10-23 00:00:00,0.333333333
1054,-28.86,153.56,2000-10-23 00:00:00,1
1054,-28.86,153.56,2000-10-30 00:00:00,0.5
1054,-28.86,153.56,2000-10-30 00:00:00,1
1054,-28.86,153.56,2000-11-13 00:00:00,0.5
1054,-28.86,153.56,2000-11-13 00:00:00,1
1056,-35.26925,135.6868167,2011-02-01 00:00:00,1
1056,-35.26925,135.6868167,2011-04-01 00:00:00,100
1056,-35.26925,135.6868167,2011-10-01 00:00:00,25
1056,-35.25,136.69,2011-02-01 00:00:00,1
1056,-35.25,136.69,2011-07-01 00:00:00,250
1056,-35.25,136.69,2011-10-01 00:00:00,25
1056,-34.9275,135.0098,2011-10-01 00:00:00,25
1058,-43.3167,147.6333,2012-01-19 00:00:00,(null)
1058,-43.3167,147.6333,2012-10-30 00:00:00,15
1058,-43.3167,147.6333,2013-01-22 00:00:00,(null)
1058,-43.3167,147.6333,2013-10-08 00:00:00,(null)
1058,-43.3167,147.6333,2013-12-16 00:00:00,435
1058,-43.2,147.4333,2012-01-19 00:00:00,(null)
1058,-43.2,147.4333,2012-10-30 00:00:00,(null)
1058,-43.2,147.4333,2013-01-22 00:00:00,15
1058,-43.2,147.4333,2013-10-08 00:00:00,15
1058,-43.2,147.4333,2013-12-16 00:00:00,30
1058,-43.17,147.555,2012-01-19 00:00:00,(null)
1058,-43.17,147.555,2012-10-30 00:00:00,(null)
1058,-43.17,147.555,2013-01-22 00:00:00,(null)
1058,-43.17,147.555,2013-10-08 00:00:00,(null)
1058,-43.17,147.555,2013-12-16 00:00:00,15
1058,-43.1166,147.6667,2012-01-19 00:00:00,(null)
1058,-43.1166,147.6667,2012-10-30 00:00:00,(null)
1058,-43.1166,147.6667,2013-01-22 00:00:00,(null)
1058,-43.1166,147.6667,2013-10-08 00:00:00,(null)
1058,-43.1166,147.6667,2013-12-16 00:00:00,225
1058,-43.0666,147.395,2012-01-19 00:00:00,60
1058,-43.0666,147.395,2012-10-30 00:00:00,75
1058,-43.0666,147.395,2013-01-22 00:00:00,60
1058,-43.0666,147.395,2013-10-08 00:00:00,(null)
1058,-43.0666,147.395,2013-12-16 00:00:00,(null)
1064,-33.59869667,151.12327333,2003-08-13 00:00:00,0.5
1064,-33.59869667,151.12327333,2003-09-02 00:00:00,999999.5
1064,-33.59869667,151.12327333,2003-10-10 00:00:00,999999.5
1064,-33.59869667,151.12327333,2003-11-11 00:00:00,30000
1064,-33.59869667,151.12327333,2003-12-12 00:00:00,0.5
1064,-33.59869667,151.12327333,2004-01-12 00:00:00,10000
1064,-33.59869667,151.12327333,2004-03-10 00:00:00,10000
1064,-33.59869667,151.12327333,2004-09-03 00:00:00,2000
1064,-33.59869667,151.12327333,2004-10-05 00:00:00,0.5
1064,-33.59869667,151.12327333,2004-11-01 00:00:00,500
1064,-33.59869667,151.12327333,2004-12-01 00:00:00,0
1064,-33.59869667,151.12327333,2005-01-12 00:00:00,0.5
1064,-33.59869667,151.12327333,2005-04-07 00:00:00,20000
1064,-33.59869667,151.12327333,2005-05-09 00:00:00,0.5
1064,-33.59869667,151.12327333,2005-06-09 00:00:00,600
1064,-33.59869667,151.12327333,2005-07-07 00:00:00,1279999
1064,-33.59869667,151.12327333,2005-08-09 00:00:00,0
1064,-33.59869667,151.12327333,2005-09-07 00:00:00,1000499
1064,-33.59869667,151.12327333,2005-10-05 00:00:00,60150
1064,-33.59869667,151.12327333,2005-12-06 00:00:00,0.5
1064,-33.59869667,151.12327333,2006-01-12 00:00:00,0.5
1064,-33.59869667,151.12327333,2006-03-01 00:00:00,500
1064,-33.59869667,151.12327333,2006-05-01 00:00:00,0.5
1064,-33.59869667,151.12327333,2006-06-13 00:00:00,6700
1064,-33.59869667,151.12327333,2006-07-12 00:00:00,500
1064,-33.59869667,151.12327333,2006-09-07 00:00:00,0.5
1064,-33.59869667,151.12327333,2006-10-10 00:00:00,500
1064,-33.59869667,151.12327333,2007-01-02 00:00:00,28000
1064,-33.59869667,151.12327333,2007-05-03 00:00:00,86500
1064,-33.59869667,151.12327333,2007-07-03 00:00:00,0.5
1064,-33.59869667,151.12327333,2007-09-21 00:00:00,0
1064,-33.59869667,151.12327333,2007-10-02 00:00:00,2500
1064,-33.59869667,151.12327333,2008-01-08 00:00:00,500
1064,-33.59869667,151.12327333,2008-03-04 00:00:00,500
1064,-33.59869667,151.12327333,2008-08-05 00:00:00,20000
1064,-33.59869667,151.12327333,2008-09-18 00:00:00,0
1064,-33.59869667,151.12327333,2008-11-13 00:00:00,5000
1064,-33.59869667,151.12327333,2008-12-11 00:00:00,7000
1064,-33.59869667,151.12327333,2009-01-09 00:00:00,1003499
1064,-33.59869667,151.12327333,2009-02-10 00:00:00,0.5
1064,-33.59869667,151.12327333,2009-04-09 00:00:00,12000
1064,-33.59869667,151.12327333,2009-06-12 00:00:00,10000
1064,-33.59869667,151.12327333,2009-07-23 00:00:00,500
1064,-33.59869667,151.12327333,2009-08-20 00:00:00,0
1064,-33.59869667,151.12327333,2009-10-16 00:00:00,0
1064,-33.59869667,151.12327333,2010-01-15 00:00:00,500
1064,-33.59869667,151.12327333,2010-02-08 00:00:00,220000
1064,-33.59869667,151.12327333,2010-02-11 00:00:00,0.5
1064,-33.59869667,151.12327333,2010-04-14 00:00:00,0.5
1064,-33.59869667,151.12327333,2010-07-14 00:00:00,0
1064,-33.59869667,151.12327333,2010-09-09 00:00:00,999999.5
1064,-33.59869667,151.12327333,2010-10-08 00:00:00,0.5
1064,-33.59869667,151.12327333,2010-12-06 00:00:00,1000
1064,-33.59869667,151.12327333,2011-02-18 00:00:00,0.5
1064,-33.59869667,151.12327333,2011-05-17 00:00:00,0.5
1064,-33.59869667,151.12327333,2011-07-04 00:00:00,500
1064,-33.59869667,151.12327333,2011-10-28 00:00:00,8000
1064,-33.59869667,151.12327333,2012-05-07 00:00:00,500
1064,-33.59869667,151.12327333,2012-10-17 00:00:00,999999.5
1064,-33.59869667,151.12327333,2013-01-11 00:00:00,0
1064,-33.59869667,151.12327333,2013-03-12 00:00:00,1000
1064,-33.59869667,151.12327333,2013-04-11 00:00:00,0.5
1064,-33.59869667,151.12327333,2013-06-25 00:00:00,15000
1064,-33.59869667,151.12327333,2013-07-25 00:00:00,4500
1064,-33.59869667,151.12327333,2013-08-22 00:00:00,0.5
1064,-33.59869667,151.12327333,2013-10-21 00:00:00,0.5
1064,-33.59869667,151.12327333,2013-11-19 00:00:00,1500
1064,-33.59869667,151.12327333,2013-12-17 00:00:00,0.5
1064,-33.59869667,151.12327333,2014-09-10 00:00:00,999999.5
1064,-33.59869667,151.12327333,2014-12-22 00:00:00,40000
1064,-33.59869667,151.12327333,2015-01-20 00:00:00,500
1064,-33.59869667,151.12327333,2015-03-19 00:00:00,0.5
1064,-33.59869667,151.12327333,2015-05-05 00:00:00,0.5
1064,-33.59869667,151.12327333,2015-06-17 00:00:00,1000
1064,-33.59869667,151.12327333,2015-07-16 00:00:00,0.5
1064,-33.59869667,151.12327333,2015-08-17 00:00:00,100
1064,-33.59869667,151.12327333,2015-09-16 00:00:00,0.5
1064,-33.59869667,151.12327333,2017-08-24 00:00:00,0.5
1064,-33.59869667,151.12327333,2017-09-21 00:00:00,0.5
1064,-33.58666167,151.12044167,2003-09-02 00:00:00,0.5
1064,-33.58666167,151.12044167,2003-10-10 00:00:00,0.5
1064,-33.58666167,151.12044167,2004-06-04 00:00:00,0.5
1064,-33.58666167,151.12044167,2005-06-09 00:00:00,0.5
1064,-33.58666167,151.12044167,2005-07-07 00:00:00,50
1064,-33.58666167,151.12044167,2005-08-09 00:00:00,0.5
1064,-33.58666167,151.12044167,2005-10-05 00:00:00,50
1064,-33.58666167,151.12044167,2007-10-02 00:00:00,0.5
1064,-33.58666167,151.12044167,2007-11-13 00:00:00,0.5
1064,-33.58666167,151.12044167,2008-09-18 00:00:00,0.5
1064,-33.58666167,151.12044167,2009-07-23 00:00:00,0.5
1064,-33.58666167,151.12044167,2009-08-20 00:00:00,0.5
1064,-33.58666167,151.12044167,2009-09-18 00:00:00,0.5
1064,-33.58666167,151.12044167,2010-08-13 00:00:00,50
1064,-33.58666167,151.12044167,2012-10-03 00:00:00,0.5
1064,-33.58666167,151.12044167,2012-10-24 00:00:00,30
1064,-33.58666167,151.12044167,2014-09-10 00:00:00,0.5
1064,-33.58666167,151.12044167,2015-08-17 00:00:00,50
1064,-33.58666167,151.12044167,2015-09-30 00:00:00,50
1064,-33.58666167,151.12044167,2017-08-24 00:00:00,100
1064,-33.58666167,151.12044167,2017-09-07 00:00:00,0.5
1064,-33.58666167,151.12044167,2017-09-21 00:00:00,0.5
1064,-33.58666167,151.12044167,2018-09-25 00:00:00,0.5
1064,-33.58666167,151.12044167,2018-10-08 00:00:00,0.5
1064,-33.58666167,151.12044167,2019-04-17 00:00:00,0.5
1064,-33.58666167,151.12044167,2019-08-06 00:00:00,0.5
1064,-33.56866833,151.24104667,2010-12-21 00:00:00,200
1064,-33.56866833,151.24104667,2011-01-13 00:00:00,0.5
1064,-33.56866833,151.24104667,2011-03-17 00:00:00,0.5
1064,-33.56866833,151.24104667,2011-10-06 00:00:00,0.5
1064,-33.56866833,151.24104667,2011-10-26 00:00:00,0.5
1064,-33.56866833,151.24104667,2011-11-09 00:00:00,150
1064,-33.56866833,151.24104667,2011-12-21 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-04-04 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-08-03 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-09-13 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-10-03 00:00:00,500
1064,-33.56866833,151.24104667,2012-10-24 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-11-14 00:00:00,50
1064,-33.56866833,151.24104667,2012-12-03 00:00:00,25
1064,-33.56866833,151.24104667,2012-12-05 00:00:00,0.5
1064,-33.56866833,151.24104667,2012-12-19 00:00:00,0.5
1064,-33.56866833,151.24104667,2013-04-10 00:00:00,0.5
1064,-33.56866833,151.24104667,2013-05-01 00:00:00,0.5
1064,-33.56866833,151.24104667,2013-07-10 00:00:00,0.5
1064,-33.56866833,151.24104667,2013-08-07 00:00:00,100
1064,-33.56866833,151.24104667,2013-09-04 00:00:00,100
1064,-33.56866833,151.24104667,2013-10-02 00:00:00,300
1064,-33.56866833,151.24104667,2013-12-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2014-02-26 00:00:00,0.5
1064,-33.56866833,151.24104667,2014-03-19 00:00:00,100
1064,-33.56866833,151.24104667,2014-04-09 00:00:00,50
1064,-33.56866833,151.24104667,2014-06-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2014-07-09 00:00:00,100
1064,-33.56866833,151.24104667,2014-08-06 00:00:00,0.5
1064,-33.56866833,151.24104667,2014-09-09 00:00:00,100
1064,-33.56866833,151.24104667,2014-10-01 00:00:00,50
1064,-33.56866833,151.24104667,2014-10-22 00:00:00,0.5
1064,-33.56866833,151.24104667,2014-11-12 00:00:00,50
1064,-33.56866833,151.24104667,2014-12-03 00:00:00,50
1064,-33.56866833,151.24104667,2014-12-18 00:00:00,50
1064,-33.56866833,151.24104667,2015-01-14 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-02-05 00:00:00,50
1064,-33.56866833,151.24104667,2015-03-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-06-16 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-07-08 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-09-09 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-09-30 00:00:00,100
1064,-33.56866833,151.24104667,2015-10-21 00:00:00,50
1064,-33.56866833,151.24104667,2015-11-11 00:00:00,50
1064,-33.56866833,151.24104667,2015-12-01 00:00:00,0.5
1064,-33.56866833,151.24104667,2015-12-16 00:00:00,200
1064,-33.56866833,151.24104667,2016-02-03 00:00:00,0.5
1064,-33.56866833,151.24104667,2016-02-24 00:00:00,0.5
1064,-33.56866833,151.24104667,2016-03-16 00:00:00,50
1064,-33.56866833,151.24104667,2016-04-20 00:00:00,0.5
1064,-33.56866833,151.24104667,2016-05-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2016-08-10 00:00:00,0.5
1064,-33.56866833,151.24104667,2016-09-07 00:00:00,50
1064,-33.56866833,151.24104667,2016-09-28 00:00:00,75
1064,-33.56866833,151.24104667,2016-10-19 00:00:00,100
1064,-33.56866833,151.24104667,2016-11-09 00:00:00,350
1064,-33.56866833,151.24104667,2016-11-30 00:00:00,150
1064,-33.56866833,151.24104667,2017-01-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2017-08-09 00:00:00,0.5
1064,-33.56866833,151.24104667,2017-09-07 00:00:00,150
1064,-33.56866833,151.24104667,2017-10-04 00:00:00,200
1064,-33.56866833,151.24104667,2017-10-16 00:00:00,500
1064,-33.56866833,151.24104667,2017-10-25 00:00:00,50
1064,-33.56866833,151.24104667,2017-12-19 00:00:00,100
1064,-33.56866833,151.24104667,2018-03-20 00:00:00,0.5
1064,-33.56866833,151.24104667,2018-05-01 00:00:00,0.5
1064,-33.56866833,151.24104667,2018-06-13 00:00:00,0.5
1064,-33.56866833,151.24104667,2018-08-02 00:00:00,300
1064,-33.56866833,151.24104667,2018-08-30 00:00:00,50
1064,-33.56866833,151.24104667,2018-10-16 00:00:00,0.5
1064,-33.56866833,151.24104667,2018-11-13 00:00:00,50
1064,-33.56866833,151.24104667,2018-11-21 00:00:00,50
1064,-33.56866833,151.24104667,2018-12-18 00:00:00,0.5
1064,-33.56866833,151.24104667,2019-01-15 00:00:00,0.5
1064,-33.56866833,151.24104667,2019-02-05 00:00:00,0.5
1064,-33.56866833,151.24104667,2019-06-12 00:00:00,0.5
1064,-33.56866833,151.24104667,2019-08-06 00:00:00,0.5
1064,-33.56866833,151.24104667,2019-09-24 00:00:00,0.5
1064,-33.546255,151.23186833,2004-12-07 00:00:00,0.5
1064,-33.546255,151.23186833,2004-12-14 00:00:00,0.5
1064,-33.546255,151.23186833,2004-12-21 00:00:00,50
1064,-33.546255,151.23186833,2004-12-23 00:00:00,0.5
1064,-33.546255,151.23186833,2004-12-29 00:00:00,0.5
1064,-33.546255,151.23186833,2005-01-06 00:00:00,0.5
1064,-33.546255,151.23186833,2005-01-13 00:00:00,0.5
1064,-33.546255,151.23186833,2005-01-18 00:00:00,0.5
1064,-33.546255,151.23186833,2005-02-01 00:00:00,0.5
1064,-33.546255,151.23186833,2005-02-07 00:00:00,100
1064,-33.546255,151.23186833,2005-02-16 00:00:00,50
1064,-33.546255,151.23186833,2005-02-22 00:00:00,0.5
1064,-33.546255,151.23186833,2005-03-02 00:00:00,0.5
1064,-33.546255,151.23186833,2005-03-07 00:00:00,0.5
1064,-33.546255,151.23186833,2005-03-30 00:00:00,0.5
1064,-33.546255,151.23186833,2005-12-06 00:00:00,100
1064,-33.546255,151.23186833,2005-12-20 00:00:00,50
1064,-33.546255,151.23186833,2006-02-02 00:00:00,0.5
1064,-33.546255,151.23186833,2006-03-15 00:00:00,0.5
1064,-33.546255,151.23186833,2006-12-27 00:00:00,0.5
1064,-33.546255,151.23186833,2007-01-18 00:00:00,0.5
1064,-33.546255,151.23186833,2007-12-05 00:00:00,0.5
1064,-33.546255,151.23186833,2007-12-20 00:00:00,0.5
1064,-33.546255,151.23186833,2008-12-18 00:00:00,0.5
1064,-33.546255,151.23186833,2008-12-23 00:00:00,0.5
1064,-33.546255,151.23186833,2009-01-07 00:00:00,0.5
1064,-33.546255,151.23186833,2009-01-14 00:00:00,0.5
1064,-33.546255,151.23186833,2009-01-21 00:00:00,100
1064,-33.546255,151.23186833,2009-01-27 00:00:00,0.5
1064,-33.546255,151.23186833,2009-02-04 00:00:00,0.5
1064,-33.546255,151.23186833,2009-02-10 00:00:00,0.5
1064,-33.546255,151.23186833,2009-02-18 00:00:00,0.5
1064,-33.546255,151.23186833,2009-02-25 00:00:00,0.5
1064,-33.546255,151.23186833,2009-03-04 00:00:00,0.5
1064,-33.546255,151.23186833,2009-03-10 00:00:00,0.5
1064,-33.546255,151.23186833,2009-03-24 00:00:00,0.5
1064,-33.546255,151.23186833,2009-12-01 00:00:00,0.5
1064,-33.546255,151.23186833,2010-02-04 00:00:00,0.5
1064,-33.546255,151.23186833,2010-02-16 00:00:00,0.5
1064,-33.546255,151.23186833,2016-11-02 00:00:00,300
1064,-33.546255,151.23186833,2016-11-08 00:00:00,0.5
1064,-33.546255,151.23186833,2016-11-15 00:00:00,0.5
1064,-33.546255,151.23186833,2016-11-22 00:00:00,50
1064,-33.546255,151.23186833,2016-11-29 00:00:00,50
1064,-33.546255,151.23186833,2016-12-02 00:00:00,0.5
1064,-33.546255,151.23186833,2016-12-06 00:00:00,0.5
1064,-33.546255,151.23186833,2016-12-22 00:00:00,0.5
1064,-33.546255,151.23186833,2016-12-28 00:00:00,0.5
1064,-33.546255,151.23186833,2017-01-17 00:00:00,0.5
1064,-33.52909333,151.14368333,2011-10-06 00:00:00,0.5
1064,-33.52909333,151.14368333,2011-10-26 00:00:00,0.5
1064,-33.52909333,151.14368333,2011-12-21 00:00:00,0.5
1064,-33.52909333,151.14368333,2012-03-15 00:00:00,0.5
1064,-33.52909333,151.14368333,2012-09-13 00:00:00,0.5
1064,-33.52909333,151.14368333,2012-10-03 00:00:00,50
1064,-33.52909333,151.14368333,2012-10-24 00:00:00,0.5
1064,-33.52909333,151.14368333,2012-12-05 00:00:00,0.5
1064,-33.52909333,151.14368333,2012-12-19 00:00:00,0.5
1064,-33.52909333,151.14368333,2013-01-16 00:00:00,0.5
1064,-33.52909333,151.14368333,2013-08-07 00:00:00,100
1064,-33.52909333,151.14368333,2013-09-04 00:00:00,0.5
1064,-33.52909333,151.14368333,2013-10-02 00:00:00,50
1064,-33.52909333,151.14368333,2014-04-30 00:00:00,0.5
1064,-33.52909333,151.14368333,2014-09-09 00:00:00,100
1064,-33.52909333,151.14368333,2014-11-12 00:00:00,50
1064,-33.52909333,151.14368333,2015-08-12 00:00:00,50
1064,-33.52909333,151.14368333,2015-09-09 00:00:00,0.5
1064,-33.52909333,151.14368333,2015-09-30 00:00:00,100
1064,-33.52909333,151.14368333,2016-03-16 00:00:00,0.5
1064,-33.52909333,151.14368333,2016-09-28 00:00:00,0.5
1064,-33.52909333,151.14368333,2016-10-19 00:00:00,0.5
1064,-33.52909333,151.14368333,2017-08-09 00:00:00,0.5
1064,-33.52909333,151.14368333,2017-09-07 00:00:00,0.5
1064,-33.52909333,151.14368333,2017-10-04 00:00:00,50
1064,-33.52909333,151.14368333,2017-10-25 00:00:00,0.5
1064,-33.52909333,151.14368333,2018-08-30 00:00:00,0.5
1064,-33.52909333,151.14368333,2019-07-03 00:00:00,0.5
1064,-33.52747333,151.2361,2013-12-18 00:00:00,0.5
1064,-33.52747333,151.2361,2014-02-26 00:00:00,0.5
1064,-33.52747333,151.2361,2014-04-09 00:00:00,0.5
1064,-33.52747333,151.2361,2014-04-30 00:00:00,0.5
1064,-33.52747333,151.2361,2014-07-09 00:00:00,50
1064,-33.52747333,151.2361,2014-09-09 00:00:00,50
1064,-33.52747333,151.2361,2014-10-01 00:00:00,0.5
1064,-33.52747333,151.2361,2014-12-18 00:00:00,0.5
1064,-33.52747333,151.2361,2015-01-14 00:00:00,0.5
1064,-33.52747333,151.2361,2015-03-18 00:00:00,5000.5
1064,-33.52747333,151.2361,2015-07-08 00:00:00,0.5
1064,-33.52747333,151.2361,2015-09-09 00:00:00,100
1064,-33.52747333,151.2361,2015-09-30 00:00:00,0.5
1064,-33.52747333,151.2361,2015-10-21 00:00:00,0.5
1064,-33.52747333,151.2361,2015-11-11 00:00:00,0.5
1064,-33.52747333,151.2361,2015-12-01 00:00:00,0.5
1064,-33.52747333,151.2361,2015-12-16 00:00:00,100
1064,-33.52747333,151.2361,2016-01-13 00:00:00,0.5
1064,-33.52747333,151.2361,2016-03-16 00:00:00,0.5
1064,-33.52747333,151.2361,2016-09-07 00:00:00,0.5
1064,-33.52747333,151.2361,2016-09-28 00:00:00,100
1064,-33.52747333,151.2361,2016-11-09 00:00:00,100
1064,-33.52747333,151.2361,2016-12-20 00:00:00,0.5
1064,-33.47255,151.13343,2011-10-26 00:00:00,0.5
1064,-33.47255,151.13343,2012-09-13 00:00:00,0.5
1064,-33.47255,151.13343,2012-10-03 00:00:00,0.5
1064,-33.47255,151.13343,2012-12-05 00:00:00,0.5
1064,-33.47255,151.13343,2012-12-19 00:00:00,0.5
1064,-33.47255,151.13343,2013-08-07 00:00:00,0.5
1064,-33.47255,151.13343,2013-11-06 00:00:00,100
1064,-33.47255,151.13343,2014-11-12 00:00:00,50
1064,-33.47255,151.13343,2015-08-12 00:00:00,0.5
1064,-33.47255,151.13343,2015-12-16 00:00:00,0.5
1064,-33.47255,151.13343,2017-08-09 00:00:00,0.5
1064,-33.47255,151.13343,2017-09-07 00:00:00,0.5
1064,-33.40256333,151.01783833,2015-08-12 00:00:00,0.5
1064,-33.40256333,151.01783833,2017-08-09 00:00:00,560000
1064,-33.40256333,151.01783833,2017-09-07 00:00:00,100
1064,-33.40256333,151.01783833,2018-06-13 00:00:00,0.5
1065,-38.33031845,144.7641144,2008-12-09 00:00:00,1
1065,-38.33031845,144.7641144,2009-01-12 00:00:00,1
1065,-38.33031845,144.7641144,2009-03-10 00:00:00,1
1065,-38.33031845,144.7641144,2009-08-11 00:00:00,1
1065,-38.33031845,144.7641144,2009-09-18 00:00:00,1
1065,-38.33031845,144.7641144,2009-12-10 00:00:00,1
1065,-38.33031845,144.7641144,2010-01-13 00:00:00,1
1065,-38.33031845,144.7641144,2010-07-20 00:00:00,1
1065,-38.33031845,144.7641144,2010-10-19 00:00:00,50
1065,-38.33031845,144.7641144,2010-12-22 00:00:00,1
1065,-38.33031845,144.7641144,2011-03-18 00:00:00,1
1065,-38.33031845,144.7641144,2011-08-26 00:00:00,100
1065,-38.33031845,144.7641144,2011-09-16 00:00:00,1
1065,-38.33031845,144.7641144,2011-11-24 00:00:00,1
1065,-38.31292725,144.8686218,2008-07-16 00:00:00,50
1065,-38.31292725,144.8686218,2008-08-17 00:00:00,1
1065,-38.31292725,144.8686218,2008-09-17 00:00:00,1
1065,-38.31292725,144.8686218,2008-10-15 00:00:00,1
1065,-38.31292725,144.8686218,2008-12-08 00:00:00,1
1065,-38.31292725,144.8686218,2009-01-12 00:00:00,1
1065,-38.31292725,144.8686218,2009-02-11 00:00:00,100
1065,-38.31292725,144.8686218,2009-03-10 00:00:00,1
1065,-38.31292725,144.8686218,2009-07-07 00:00:00,150
1065,-38.31292725,144.8686218,2009-08-11 00:00:00,50
1065,-38.31292725,144.8686218,2009-10-22 00:00:00,100
1065,-38.31292725,144.8686218,2009-11-11 00:00:00,100
1065,-38.31292725,144.8686218,2009-12-09 00:00:00,150
1065,-38.31292725,144.8686218,2010-01-13 00:00:00,50
1065,-38.31292725,144.8686218,2010-03-12 00:00:00,1
1065,-38.31292725,144.8686218,2010-07-20 00:00:00,1
1065,-38.31292725,144.8686218,2010-08-13 00:00:00,1
1065,-38.31292725,144.8686218,2010-09-14 00:00:00,50
1065,-38.31292725,144.8686218,2010-10-19 00:00:00,150
1065,-38.31292725,144.8686218,2011-06-27 00:00:00,1
1065,-38.31292725,144.8686218,2011-08-26 00:00:00,50
1065,-38.31292725,144.8686218,2011-10-27 00:00:00,50
1065,-38.31292725,144.8686218,2011-11-24 00:00:00,50
1065,-38.31292725,144.8686218,2011-12-16 00:00:00,50
1065,-38.30340576,144.9913177,2009-02-10 00:00:00,1
1065,-38.30340576,144.9913177,2009-05-12 00:00:00,50
1065,-38.30340576,144.9913177,2009-08-13 00:00:00,1
1065,-38.30340576,144.9913177,2009-09-18 00:00:00,1
1065,-38.30340576,144.9913177,2009-10-22 00:00:00,1
1065,-38.30340576,144.9913177,2009-11-11 00:00:00,1
1065,-38.30340576,144.9913177,2009-12-09 00:00:00,1
1065,-38.30340576,144.9913177,2010-01-14 00:00:00,1
1065,-38.30340576,144.9913177,2010-02-12 00:00:00,1
1065,-38.30340576,144.9913177,2010-09-14 00:00:00,50
1065,-38.30340576,144.9913177,2010-10-19 00:00:00,50
1065,-38.30340576,144.9913177,2010-12-22 00:00:00,1
1065,-38.30340576,144.9913177,2011-02-18 00:00:00,50
1065,-38.30340576,144.9913177,2011-04-20 00:00:00,1
1065,-38.30340576,144.9913177,2011-05-18 00:00:00,50
1065,-38.30340576,144.9913177,2011-08-26 00:00:00,1
1065,-38.30340576,144.9913177,2011-09-15 00:00:00,50
1065,-38.30340576,144.9913177,2011-11-24 00:00:00,1
1065,-38.30340576,144.9913177,2012-07-23 00:00:00,100
1065,-38.30340576,144.9913177,2012-08-20 00:00:00,1
1065,-38.30340576,144.9913177,2012-10-02 00:00:00,300
1065,-38.30340576,144.9913177,2012-10-29 00:00:00,50
1065,-38.30340576,144.9913177,2012-11-26 00:00:00,1
1065,-38.30340576,144.9913177,2012-12-18 00:00:00,1
1065,-38.30340576,144.9913177,2013-03-25 00:00:00,1
1065,-38.30340576,144.9913177,2013-09-29 00:00:00,200
1065,-38.30340576,144.9913177,2014-01-16 00:00:00,150
1065,-38.30340576,144.9913177,2017-03-09 00:00:00,50
1065,-38.27496338,144.6989136,2008-06-17 00:00:00,1
1065,-38.27496338,144.6989136,2008-07-16 00:00:00,1
1065,-38.27496338,144.6989136,2008-09-17 00:00:00,1
1065,-38.27496338,144.6989136,2009-02-10 00:00:00,1
1065,-38.27496338,144.6989136,2009-08-11 00:00:00,1
1065,-38.27496338,144.6989136,2009-10-22 00:00:00,1
1065,-38.27496338,144.6989136,2009-11-11 00:00:00,50
1065,-38.27496338,144.6989136,2010-05-13 00:00:00,1
1065,-38.27496338,144.6989136,2010-07-20 00:00:00,100
1065,-38.27496338,144.6989136,2010-08-13 00:00:00,1
1065,-38.27496338,144.6989136,2010-11-19 00:00:00,1
1065,-38.27496338,144.6989136,2011-10-26 00:00:00,50
1065,-38.27496338,144.6989136,2011-11-24 00:00:00,100
1065,-38.27496338,144.6989136,2011-12-16 00:00:00,1
1065,-38.27496338,144.6989136,2012-01-20 00:00:00,1
1065,-38.27496338,144.6989136,2012-04-23 00:00:00,1
1065,-38.27496338,144.6989136,2012-06-07 00:00:00,1
