LATITUDE,LONGITUDE,SAMPLE_DATE,BIOREGION,CELLS_L
-36.65693,150.58145,2010-06-04 21:01:14,South-east,0
-36.65693,150.58145,2010-06-04 21:01:14,South-east,0
-36.97899,150.47251,2010-06-04 21:59:04,South-east,0
-36.97899,150.47251,2010-06-04 21:59:04,South-east,0
-37.30094,150.36265,2010-06-04 22:56:55,South-east,0
-37.30094,150.36265,2010-06-04 22:56:55,South-east,0
-37.6228,150.25185,2010-06-04 23:54:46,South-east,0
-37.6228,150.25185,2010-06-04 23:54:46,South-east,0
-37.87981,149.99227,2010-06-05 00:52:36,South-east,0
-37.87981,149.99227,2010-06-05 00:52:36,South-east,0
-34.16882,151.28507,2009-07-27 07:31:20,Temperate East,0
-34.16882,151.28507,2009-07-27 07:31:20,Temperate East,0
-34.51939,151.2213,2009-07-27 08:29:54,Temperate East,0
-34.51939,151.2213,2009-07-27 08:29:54,Temperate East,0
-34.86992,151.157,2009-07-27 09:28:29,Temperate East,0
-34.86992,151.157,2009-07-27 09:28:29,Temperate East,0
-35.21528,151.06273,2009-07-27 10:27:03,Temperate East,0
-35.21528,151.06273,2009-07-27 10:27:03,Temperate East,0
-35.55753,150.95021,2009-07-27 11:25:38,Temperate East,0
-35.55753,150.95021,2009-07-27 11:25:38,Temperate East,0
-35.89967,150.83673,2009-07-27 12:24:12,Temperate East,0
-35.89967,150.83673,2009-07-27 12:24:12,Temperate East,0
-36.2417,150.72227,2009-07-27 13:22:47,Temperate East,0
-36.2417,150.72227,2009-07-27 13:22:47,Temperate East,0
-36.58362,150.60679,2009-07-27 14:21:21,South-east,3.5393
-36.58362,150.60679,2009-07-27 14:21:21,South-east,3.5393
-36.92543,150.49029,2009-07-27 15:19:56,South-east,0
-36.92543,150.49029,2009-07-27 15:19:56,South-east,0
-37.26713,150.37275,2009-07-27 16:18:30,South-east,0
-37.26713,150.37275,2009-07-27 16:18:30,South-east,0
-38.12597,149.70753,2010-06-05 01:50:27,South-east,0
-38.12597,149.70753,2010-06-05 01:50:27,South-east,0
-38.37143,149.42086,2010-06-05 02:48:18,South-east,0
-38.37143,149.42086,2010-06-05 02:48:18,South-east,0
-38.48733,149.0238,2010-06-05 03:46:08,South-east,0
-38.48733,149.0238,2010-06-05 03:46:08,South-east,0
-38.59998,148.62387,2010-06-05 04:43:59,South-east,0
-38.59998,148.62387,2010-06-05 04:43:59,South-east,0
-37.62451,150.16881,2010-01-14 03:22:30,South-east,0
-37.62451,150.16881,2010-01-14 03:22:30,South-east,0
-37.88652,149.90851,2010-01-14 04:26:32,South-east,0
-37.88652,149.90851,2010-01-14 04:26:32,South-east,0
-38.14795,149.64636,2010-01-14 05:30:35,South-east,0
-38.14795,149.64636,2010-01-14 05:30:35,South-east,0
-38.38986,149.36503,2010-01-14 06:34:38,South-east,0
-38.38986,149.36503,2010-01-14 06:34:38,South-east,0
-38.50367,148.96618,2010-01-14 07:38:40,South-east,0
-38.50367,148.96618,2010-01-14 07:38:40,South-east,0
-38.61612,148.56608,2010-01-14 08:42:43,South-east,0
-38.61612,148.56608,2010-01-14 08:42:43,South-east,0
-38.72665,148.16448,2010-01-14 09:46:46,South-east,0
-38.72665,148.16448,2010-01-14 09:46:46,South-east,0
-38.83313,147.76052,2010-01-14 10:50:48,South-east,0
-38.83313,147.76052,2010-01-14 10:50:48,South-east,0
-38.93822,147.35535,2010-01-14 11:54:51,South-east,0
-38.93822,147.35535,2010-01-14 11:54:51,South-east,0
-37.51904,150.27325,2009-07-27 17:02:26,South-east,0
-37.5887,150.20453,2009-07-27 17:17:05,South-east,0
-37.5887,150.20453,2009-07-27 17:17:05,South-east,0
-37.86697,149.92835,2009-07-27 18:15:39,South-east,0
-37.86697,149.92835,2009-07-27 18:15:39,South-east,0
-38.71119,148.22267,2010-06-05 05:41:50,South-east,0
-38.71119,148.22267,2010-06-05 05:41:50,South-east,0
-26.86324,153.48872,2009-07-25 05:26:45,Temperate East,0
-26.86324,153.48872,2009-07-25 05:26:45,Temperate East,0
-27.14316,153.66985,2009-07-25 06:20:50,Temperate East,0
-27.14316,153.66985,2009-07-25 06:20:50,Temperate East,0
-27.46857,153.75236,2009-07-25 07:14:55,Temperate East,0
-27.46857,153.75236,2009-07-25 07:14:55,Temperate East,0
-27.8023,153.7729,2009-07-25 08:08:59,Temperate East,0
-27.8023,153.7729,2009-07-25 08:08:59,Temperate East,0
-28.13604,153.79356,2009-07-25 09:03:04,Temperate East,0
-28.13604,153.79356,2009-07-25 09:03:04,Temperate East,0
-28.46977,153.81435,2009-07-25 09:57:09,Temperate East,0
-28.46977,153.81435,2009-07-25 09:57:09,Temperate East,0
-28.80208,153.79889,2009-07-25 10:51:14,Temperate East,0
-28.80208,153.79889,2009-07-25 10:51:14,Temperate East,0
-29.13292,153.74533,2009-07-25 11:45:19,Temperate East,0
-29.13292,153.74533,2009-07-25 11:45:19,Temperate East,0
-29.46374,153.69143,2009-07-25 12:39:23,Temperate East,0
-29.46374,153.69143,2009-07-25 12:39:23,Temperate East,0
-29.79454,153.63718,2009-07-25 13:33:28,Temperate East,0
-29.79454,153.63718,2009-07-25 13:33:28,Temperate East,0
-28.34227,153.81389,2009-06-26 22:08:06,Temperate East,0
-28.34227,153.81389,2009-06-26 22:08:06,Temperate East,0
-28.67602,153.81092,2009-06-26 23:12:48,Temperate East,0
-28.67602,153.81092,2009-06-26 23:12:48,Temperate East,0
-29.00665,153.7558,2009-06-27 00:17:30,Temperate East,0
-29.00665,153.7558,2009-06-27 00:17:30,Temperate East,0
-29.33726,153.70033,2009-06-27 01:22:12,Temperate East,0
-29.33726,153.70033,2009-06-27 01:22:12,Temperate East,0
-29.66785,153.6445,2009-06-27 02:26:54,Temperate East,0
-29.66785,153.6445,2009-06-27 02:26:54,Temperate East,0
-29.75049,153.63048,2009-06-27 02:43:04,Temperate East,0
-29.75049,153.63048,2009-06-27 02:43:04,Temperate East,0
-30.40335,153.46916,2009-06-27 04:52:29,Temperate East,0
-30.40335,153.46916,2009-06-27 04:52:29,Temperate East,0
-30.72829,153.37943,2009-06-27 05:57:11,Temperate East,0
-30.72829,153.37943,2009-06-27 05:57:11,Temperate East,0
-30.97196,153.31174,2009-06-27 06:45:42,Temperate East,0
-30.97196,153.31174,2009-06-27 06:45:42,Temperate East,0
-31.2968,153.22095,2009-06-27 07:50:24,Temperate East,0
-31.2968,153.22095,2009-06-27 07:50:24,Temperate East,0
-31.62157,153.12953,2009-06-27 08:55:06,Temperate East,0
-31.62157,153.12953,2009-06-27 08:55:06,Temperate East,0
-31.94033,153.01652,2009-06-27 09:59:48,Temperate East,0
-31.94033,153.01652,2009-06-27 09:59:48,Temperate East,0
-32.24759,152.8626,2009-06-27 11:04:31,Temperate East,0
-32.24759,152.8626,2009-06-27 11:04:31,Temperate East,0
-34.10803,151.27888,2009-06-29 05:07:05,Temperate East,0
-34.10803,151.27888,2009-06-29 05:07:05,Temperate East,0
-34.43895,151.22525,2009-06-29 06:03:51,Temperate East,0
-34.43895,151.22525,2009-06-29 06:03:51,Temperate East,0
-34.76984,151.17119,2009-06-29 07:00:37,Temperate East,0
-34.76984,151.17119,2009-06-29 07:00:37,Temperate East,0
-35.09808,151.10106,2009-06-29 07:57:23,Temperate East,0
-35.09808,151.10106,2009-06-29 07:57:23,Temperate East,0
-35.42023,150.99449,2009-06-29 08:54:09,Temperate East,0
-35.42023,150.99449,2009-06-29 08:54:09,Temperate East,0
-35.74229,150.88706,2009-06-29 09:50:55,Temperate East,0
-35.74229,150.88706,2009-06-29 09:50:55,Temperate East,0
-36.06426,150.77876,2009-06-29 10:47:41,Temperate East,0
-36.06426,150.77876,2009-06-29 10:47:41,Temperate East,0
-34.10793,151.29749,2009-08-24 05:37:16,Temperate East,3.3333
-34.10793,151.29749,2009-08-24 05:37:16,Temperate East,3.3333
-34.43805,151.23716,2009-08-24 06:35:23,Temperate East,3.3333
-34.43805,151.23716,2009-08-24 06:35:23,Temperate East,3.3333
-34.76814,151.17634,2009-08-24 07:33:30,Temperate East,3.3333
-34.76814,151.17634,2009-08-24 07:33:30,Temperate East,3.3333
-35.09593,151.10204,2009-08-24 08:31:37,Temperate East,0
-35.09593,151.10204,2009-08-24 08:31:37,Temperate East,0
-35.41827,150.99634,2009-08-24 09:29:44,Temperate East,0
-35.41827,150.99634,2009-08-24 09:29:44,Temperate East,0
-35.74053,150.88978,2009-08-24 10:27:51,Temperate East,0
-35.74053,150.88978,2009-08-24 10:27:51,Temperate East,0
-36.06269,150.78236,2009-08-24 11:25:59,Temperate East,0
-36.06269,150.78236,2009-08-24 11:25:59,Temperate East,0
-36.38475,150.67405,2009-08-24 12:24:06,Temperate East,0
-36.38475,150.67405,2009-08-24 12:24:06,Temperate East,0
-36.70671,150.56485,2009-08-24 13:22:13,South-east,0
-36.70671,150.56485,2009-08-24 13:22:13,South-east,0
-37.02857,150.45473,2009-08-24 14:20:20,South-east,6.6667
-37.02857,150.45473,2009-08-24 14:20:20,South-east,6.6667
-37.35033,150.34366,2009-08-24 15:18:27,South-east,0
-37.35033,150.34366,2009-08-24 15:18:27,South-east,0
-37.64032,150.15317,2009-08-24 16:16:34,South-east,0
-37.64032,150.15317,2009-08-24 16:16:34,South-east,0
-37.9023,149.89276,2009-08-24 17:14:41,South-east,3.3333
-37.9023,149.89276,2009-08-24 17:14:41,South-east,3.3333
-38.1637,149.63049,2009-08-24 18:12:49,South-east,3.3333
-38.1637,149.63049,2009-08-24 18:12:49,South-east,3.3333
-38.39676,149.34102,2009-08-24 19:10:56,South-east,0
-38.39676,149.34102,2009-08-24 19:10:56,South-east,0
-38.51049,148.94209,2009-08-24 20:09:03,South-east,0
-38.51049,148.94209,2009-08-24 20:09:03,South-east,0
-38.62285,148.54191,2009-08-24 21:07:10,South-east,0
-38.62285,148.54191,2009-08-24 21:07:10,South-east,0
-38.73327,148.14023,2009-08-24 22:05:17,South-east,0
-38.73327,148.14023,2009-08-24 22:05:17,South-east,0
-38.84033,147.73648,2009-08-24 23:03:24,South-east,0
-38.84033,147.73648,2009-08-24 23:03:24,South-east,0
-38.946,147.33152,2009-08-25 00:01:31,South-east,0
-38.946,147.33152,2009-08-25 00:01:31,South-east,0
-39.05027,146.92536,2009-08-25 00:59:39,South-east,0
-39.05027,146.92536,2009-08-25 00:59:39,South-east,0
-39.15313,146.51801,2009-08-25 01:57:46,South-east,0
-39.15313,146.51801,2009-08-25 01:57:46,South-east,0
-39.1752,146.10988,2009-08-25 02:55:53,South-east,0
-39.1752,146.10988,2009-08-25 02:55:53,South-east,0
-30.12172,153.56121,2009-07-25 14:27:33,Temperate East,0
-30.12172,153.56121,2009-07-25 14:27:33,Temperate East,0
-30.44675,153.47215,2009-07-25 15:21:38,Temperate East,0
-30.44675,153.47215,2009-07-25 15:21:38,Temperate East,0
-30.77172,153.38249,2009-07-25 16:15:42,Temperate East,0
-30.77172,153.38249,2009-07-25 16:15:42,Temperate East,0
-31.09663,153.29223,2009-07-25 17:09:47,Temperate East,0
-31.09663,153.29223,2009-07-25 17:09:47,Temperate East,0
-31.42147,153.20134,2009-07-25 18:03:52,Temperate East,0
-31.42147,153.20134,2009-07-25 18:03:52,Temperate East,0
-31.74625,153.10982,2009-07-25 18:57:57,Temperate East,0
-31.74625,153.10982,2009-07-25 18:57:57,Temperate East,0
-32.05843,152.97371,2009-07-25 19:52:01,Temperate East,0
-32.05843,152.97371,2009-07-25 19:52:01,Temperate East,0
-32.36529,152.8185,2009-07-25 20:46:06,Temperate East,0
-32.36529,152.8185,2009-07-25 20:46:06,Temperate East,0
-32.652,152.62074,2009-07-25 21:40:11,Temperate East,0
-32.652,152.62074,2009-07-25 21:40:11,Temperate East,0
-32.92269,152.38917,2009-07-25 22:34:16,Temperate East,0
-32.92269,152.38917,2009-07-25 22:34:16,Temperate East,0
-36.38612,150.66957,2009-06-29 11:44:27,Temperate East,0
-36.38612,150.66957,2009-06-29 11:44:27,Temperate East,0
-36.70789,150.55947,2009-06-29 12:41:12,South-east,0
-36.70789,150.55947,2009-06-29 12:41:12,South-east,0
-37.02955,150.44844,2009-06-29 13:37:58,South-east,0
-37.02955,150.44844,2009-06-29 13:37:58,South-east,0
-37.35111,150.33648,2009-06-29 14:34:44,South-east,0
-37.35111,150.33648,2009-06-29 14:34:44,South-east,0
-37.6403,150.14464,2009-06-29 15:31:30,South-east,0
-37.6403,150.14464,2009-06-29 15:31:30,South-east,0
-37.9005,149.88143,2009-06-29 16:28:16,South-east,0
-37.9005,149.88143,2009-06-29 16:28:16,South-east,0
-38.16011,149.61635,2009-06-29 17:25:02,South-east,0
-38.16011,149.61635,2009-06-29 17:25:02,South-east,0
-38.39075,149.32361,2009-06-29 18:21:48,South-east,0
-38.39075,149.32361,2009-06-29 18:21:48,South-east,0
-38.50572,148.92529,2009-06-29 19:18:34,South-east,0
-38.50572,148.92529,2009-06-29 19:18:34,South-east,0
-38.61934,148.52571,2009-06-29 20:15:20,South-east,0
-38.61934,148.52571,2009-06-29 20:15:20,South-east,0
-38.73056,148.12441,2009-06-29 21:12:05,South-east,0
-38.73056,148.12441,2009-06-29 21:12:05,South-east,0
-38.83762,147.72068,2009-06-29 22:08:51,South-east,0
-38.83762,147.72068,2009-06-29 22:08:51,South-east,0
-38.94329,147.31573,2009-06-29 23:05:37,South-east,0
-38.94329,147.31573,2009-06-29 23:05:37,South-east,0
-39.04755,146.90958,2009-06-30 00:02:23,South-east,0
-39.04755,146.90958,2009-06-30 00:02:23,South-east,0
-39.1504,146.50224,2009-06-30 00:59:09,South-east,0
-39.1504,146.50224,2009-06-30 00:59:09,South-east,0
-39.1708,146.09464,2009-06-30 01:55:55,South-east,0
-39.1708,146.09464,2009-06-30 01:55:55,South-east,0
-38.98864,145.73598,2009-06-30 02:52:41,South-east,0
-38.98864,145.73598,2009-06-30 02:52:41,South-east,0
-38.80538,145.37918,2009-06-30 03:49:27,South-east,0
-38.80538,145.37918,2009-06-30 03:49:27,South-east,0
-38.62105,145.0242,2009-06-30 04:46:12,South-east,0
-38.62105,145.0242,2009-06-30 04:46:12,South-east,0
-33.19296,152.15617,2009-07-25 23:28:21,Temperate East,0
-33.19296,152.15617,2009-07-25 23:28:21,Temperate East,0
-33.46279,151.92174,2009-07-26 00:22:25,Temperate East,0
-33.46279,151.92174,2009-07-26 00:22:25,Temperate East,0
-27.00447,153.63386,2010-08-10 06:00:35,Temperate East,0
-27.00447,153.63386,2010-08-10 06:00:35,Temperate East,0
-27.33689,153.67297,2010-08-10 07:10:27,Temperate East,0
-27.33689,153.67297,2010-08-10 07:10:27,Temperate East,0
-27.6693,153.71232,2010-08-10 08:20:18,Temperate East,0
-27.6693,153.71232,2010-08-10 08:20:18,Temperate East,0
-28.0017,153.75191,2010-08-10 09:30:10,Temperate East,0
-28.0017,153.75191,2010-08-10 09:30:10,Temperate East,0
-28.33542,153.7562,2010-08-10 10:40:01,Temperate East,0
-28.33542,153.7562,2010-08-10 10:40:01,Temperate East,0
-28.66957,153.74892,2010-08-10 11:49:53,Temperate East,0
-28.66957,153.74892,2010-08-10 11:49:53,Temperate East,0
-29.00369,153.74116,2010-08-10 12:59:44,Temperate East,0
-29.00369,153.74116,2010-08-10 12:59:44,Temperate East,0
-29.3354,153.69507,2010-08-10 14:09:36,Temperate East,0
-29.3354,153.69507,2010-08-10 14:09:36,Temperate East,0
-38.75513,148.05626,2010-02-16 22:08:31,South-east,0
-38.75513,148.05626,2010-02-16 22:08:31,South-east,0
-38.86202,147.65231,2010-02-16 23:16:34,South-east,0
-38.86202,147.65231,2010-02-16 23:16:34,South-east,0
-38.96751,147.24715,2010-02-17 00:24:37,South-east,3.3333
-38.96751,147.24715,2010-02-17 00:24:37,South-east,3.3333
-39.0716,146.84079,2010-02-17 01:32:41,South-east,0
-39.0716,146.84079,2010-02-17 01:32:41,South-east,0
-39.13853,146.03436,2010-02-17 03:48:47,South-east,0
-39.13853,146.03436,2010-02-17 03:48:47,South-east,0
-38.96007,145.67282,2010-02-17 04:56:51,South-east,0
-38.96007,145.67282,2010-02-17 04:56:51,South-east,0
-38.7805,145.3131,2010-02-17 06:04:54,South-east,0
-38.7805,145.3131,2010-02-17 06:04:54,South-east,0
-26.79619,153.34731,2010-08-10 04:50:44,Temperate East,0
-26.79619,153.34731,2010-08-10 04:50:44,Temperate East,0
-29.66709,153.64868,2010-08-10 15:19:27,Temperate East,10
-29.66709,153.64868,2010-08-10 15:19:27,Temperate East,10
-29.9972,153.59202,2010-08-10 16:29:19,Temperate East,3.3333
-29.9972,153.59202,2010-08-10 16:29:19,Temperate East,3.3333
-34.41815,151.24081,2010-01-13 16:42:03,Temperate East,0
-34.41815,151.24081,2010-01-13 16:42:03,Temperate East,0
-34.74824,151.18002,2010-01-13 17:46:06,Temperate East,0
-34.74824,151.18002,2010-01-13 17:46:06,Temperate East,0
-35.07649,151.10839,2010-01-13 18:50:09,Temperate East,0
-35.07649,151.10839,2010-01-13 18:50:09,Temperate East,0
-35.39884,151.00273,2010-01-13 19:54:11,Temperate East,0
-35.39884,151.00273,2010-01-13 19:54:11,Temperate East,0
-35.7211,150.89623,2010-01-13 20:58:14,Temperate East,0
-35.7211,150.89623,2010-01-13 20:58:14,Temperate East,0
-36.04326,150.78886,2010-01-13 22:02:16,Temperate East,0
-36.04326,150.78886,2010-01-13 22:02:16,Temperate East,0
-36.36533,150.68061,2010-01-13 23:06:19,Temperate East,0
-36.36533,150.68061,2010-01-13 23:06:19,Temperate East,0
-36.6873,150.57146,2010-01-14 00:10:22,South-east,0
-36.6873,150.57146,2010-01-14 00:10:22,South-east,0
-37.00917,150.46139,2010-01-14 01:14:24,South-east,0
-37.00917,150.46139,2010-01-14 01:14:24,South-east,0
-37.33093,150.35039,2010-01-14 02:18:27,South-east,0
-37.33093,150.35039,2010-01-14 02:18:27,South-east,0
-38.67979,141.8339,2011-01-03 01:25:15,South-east,0
-38.67979,141.8339,2011-01-03 01:25:15,South-east,0
-38.56781,141.43554,2011-01-03 02:46:41,South-east,0
-38.56781,141.43554,2011-01-03 02:46:41,South-east,0
-38.4076,141.06312,2011-01-03 04:08:08,South-east,0
-38.4076,141.06312,2011-01-03 04:08:08,South-east,0
-38.24622,140.69236,2011-01-03 05:29:34,South-east,10
-38.24622,140.69236,2011-01-03 05:29:34,South-east,10
-38.05862,140.35027,2011-01-03 06:51:00,South-east,0
-38.05862,140.35027,2011-01-03 06:51:00,South-east,0
-37.79643,140.08954,2011-01-03 08:12:27,South-east,0
-37.79643,140.08954,2011-01-03 08:12:27,South-east,0
-37.53366,139.83066,2011-01-03 09:33:53,South-east,0
-37.53366,139.83066,2011-01-03 09:33:53,South-east,0
-37.27034,139.5736,2011-01-03 10:55:20,South-east,0
-37.27034,139.5736,2011-01-03 10:55:20,South-east,0
-23.43208,113.23388,2010-04-09 18:15:13,North-west,0
-23.43208,113.23388,2010-04-09 18:15:13,North-west,0
-23.08154,113.39617,2010-04-09 20:28:50,North-west,0
-23.08154,113.39617,2010-04-09 20:28:50,North-west,0
-22.73084,113.55762,2010-04-09 22:42:28,North-west,0
-22.73084,113.55762,2010-04-09 22:42:28,North-west,0
-24.8325,112.5759,2010-04-09 09:20:42,North-west,0
-24.8325,112.5759,2010-04-09 09:20:42,North-west,0
-24.48266,112.74175,2010-04-09 11:34:20,North-west,0
-24.48266,112.74175,2010-04-09 11:34:20,North-west,0
-24.13264,112.90669,2010-04-09 13:47:57,North-west,0
-24.13264,112.90669,2010-04-09 13:47:57,North-west,0
-23.78245,113.07072,2010-04-09 16:01:35,North-west,0
-23.78245,113.07072,2010-04-09 16:01:35,North-west,0
-38.38379,144.48667,2011-03-10 16:07:58,South-east,0
-38.38379,144.48667,2011-03-10 16:07:58,South-east,0
-37.00646,139.31833,2011-01-03 12:16:46,South-east,0
-37.00646,139.31833,2011-01-03 12:16:46,South-east,0
-36.74204,139.06483,2011-01-03 13:38:12,South-east,3.3333
-36.74204,139.06483,2011-01-03 13:38:12,South-east,3.3333
-36.47709,138.81307,2011-01-03 14:59:39,South-east,0
-36.47709,138.81307,2011-01-03 14:59:39,South-east,0
-36.21161,138.56303,2011-01-03 16:21:05,South-east,0
-36.21161,138.56303,2011-01-03 16:21:05,South-east,0
-35.94561,138.31468,2011-01-03 17:42:31,South-east,0
-35.94561,138.31468,2011-01-03 17:42:31,South-east,0
-38.61364,144.17888,2011-03-10 17:11:38,South-east,0
-38.61364,144.17888,2011-03-10 17:11:38,South-east,0
-38.84268,143.86913,2011-03-10 18:15:18,South-east,0
-38.84268,143.86913,2011-03-10 18:15:18,South-east,0
-39.00278,143.52325,2011-03-10 19:18:57,South-east,0
-39.00278,143.52325,2011-03-10 19:18:57,South-east,0
-34.08803,151.30111,2010-01-13 15:38:01,Temperate East,0
-34.08803,151.30111,2010-01-13 15:38:01,Temperate East,0
-32.60363,152.6636,2010-05-30 10:21:03,Temperate East,0
-32.60363,152.6636,2010-05-30 10:21:03,Temperate East,0
-32.90341,152.41226,2010-05-30 11:58:38,Temperate East,0
-32.90341,152.41226,2010-05-30 11:58:38,Temperate East,0
-34.18173,151.27591,2010-10-20 15:43:23,Temperate East,0
-34.18173,151.27591,2010-10-20 15:43:23,Temperate East,0
-34.51228,151.2229,2010-10-20 16:42:22,Temperate East,0
-34.51228,151.2229,2010-10-20 16:42:22,Temperate East,0
-34.84241,151.16239,2010-10-20 17:41:21,Temperate East,3.3333
-34.84241,151.16239,2010-10-20 17:41:21,Temperate East,3.3333
-35.1685,151.07841,2010-10-20 18:40:20,Temperate East,0
-35.1685,151.07841,2010-10-20 18:40:20,Temperate East,0
-35.49086,150.97268,2010-10-20 19:39:19,Temperate East,0
-35.49086,150.97268,2010-10-20 19:39:19,Temperate East,0
-35.81312,150.8661,2010-10-20 20:38:18,Temperate East,0
-35.81312,150.8661,2010-10-20 20:38:18,Temperate East,0
-36.13529,150.75864,2010-10-20 21:37:17,Temperate East,3.3333
-36.13529,150.75864,2010-10-20 21:37:17,Temperate East,3.3333
-26.74629,153.33027,2010-05-29 06:42:12,Temperate East,0
-26.74629,153.33027,2010-05-29 06:42:12,Temperate East,0
-26.87241,153.64946,2010-05-29 08:19:46,Temperate East,0
-26.87241,153.64946,2010-05-29 08:19:46,Temperate East,0
-27.23887,153.68293,2010-05-29 09:57:21,Temperate East,0
-27.23887,153.68293,2010-05-29 09:57:21,Temperate East,0
-27.60533,153.71661,2010-05-29 11:34:56,Temperate East,0
-27.60533,153.71661,2010-05-29 11:34:56,Temperate East,0
-27.97178,153.75052,2010-05-29 13:12:31,Temperate East,0
-27.97178,153.75052,2010-05-29 13:12:31,Temperate East,0
-28.33902,153.76392,2010-05-29 14:50:06,Temperate East,0
-28.33902,153.76392,2010-05-29 14:50:06,Temperate East,0
-28.70664,153.76729,2010-05-29 16:27:40,Temperate East,0
-28.70664,153.76729,2010-05-29 16:27:40,Temperate East,0
-29.07347,153.75781,2010-05-29 18:05:15,Temperate East,0
-29.07347,153.75781,2010-05-29 18:05:15,Temperate East,0
-29.43719,153.69722,2010-05-29 19:42:50,Temperate East,0
-29.43719,153.69722,2010-05-29 19:42:50,Temperate East,0
-29.80089,153.63619,2010-05-29 21:20:25,Temperate East,0
-29.80089,153.63619,2010-05-29 21:20:25,Temperate East,0
-30.16043,153.55033,2010-05-29 22:58:00,Temperate East,0
-30.16043,153.55033,2010-05-29 22:58:00,Temperate East,0
-30.51798,153.45242,2010-05-30 00:35:34,Temperate East,0
-30.51798,153.45242,2010-05-30 00:35:34,Temperate East,0
-34.10311,151.26243,2009-10-19 09:54:52,Temperate East,0
-34.10311,151.26243,2009-10-19 09:54:52,Temperate East,0
-34.43469,151.21503,2009-10-19 10:49:53,Temperate East,0
-34.43469,151.21503,2009-10-19 10:49:53,Temperate East,0
-34.76624,151.16725,2009-10-19 11:44:53,Temperate East,0
-34.76624,151.16725,2009-10-19 11:44:53,Temperate East,0
-35.09508,151.10232,2009-10-19 12:39:54,Temperate East,0
-35.09508,151.10232,2009-10-19 12:39:54,Temperate East,0
-35.41743,150.99662,2009-10-19 13:34:55,Temperate East,0
-35.41743,150.99662,2009-10-19 13:34:55,Temperate East,0
-35.73968,150.89006,2009-10-19 14:29:55,Temperate East,0
-35.73968,150.89006,2009-10-19 14:29:55,Temperate East,0
-36.06184,150.78264,2009-10-19 15:24:56,Temperate East,0
-36.06184,150.78264,2009-10-19 15:24:56,Temperate East,0
-36.3839,150.67434,2009-10-19 16:19:56,Temperate East,0
-36.3839,150.67434,2009-10-19 16:19:56,Temperate East,0
-36.70586,150.56514,2009-10-19 17:14:57,South-east,0
-36.70586,150.56514,2009-10-19 17:14:57,South-east,0
-37.02773,150.45502,2009-10-19 18:09:58,South-east,0
-37.02773,150.45502,2009-10-19 18:09:58,South-east,0
-37.34949,150.34396,2009-10-19 19:04:58,South-east,0
-37.34949,150.34396,2009-10-19 19:04:58,South-east,0
-37.63963,150.15385,2009-10-19 19:59:59,South-east,0
-37.63963,150.15385,2009-10-19 19:59:59,South-east,0
-37.90161,149.89345,2009-10-19 20:54:59,South-east,0
-37.90161,149.89345,2009-10-19 20:54:59,South-east,0
-38.16301,149.63118,2009-10-19 21:50:00,South-east,0
-38.16301,149.63118,2009-10-19 21:50:00,South-east,0
-38.39646,149.34206,2009-10-19 22:45:01,South-east,0
-38.39646,149.34206,2009-10-19 22:45:01,South-east,0
-38.51019,148.94314,2009-10-19 23:40:01,South-east,0
-38.51019,148.94314,2009-10-19 23:40:01,South-east,0
-38.62256,148.54296,2009-10-20 00:35:02,South-east,0
-38.62256,148.54296,2009-10-20 00:35:02,South-east,0
-38.73258,148.14111,2009-10-20 01:30:02,South-east,0
-38.73258,148.14111,2009-10-20 01:30:02,South-east,0
-38.8379,147.73662,2009-10-20 02:25:03,South-east,0
-38.8379,147.73662,2009-10-20 02:25:03,South-east,0
-38.94182,147.33093,2009-10-20 03:20:04,South-east,0
-38.94182,147.33093,2009-10-20 03:20:04,South-east,0
-39.04433,146.92406,2009-10-20 04:15:04,South-east,0
-39.04433,146.92406,2009-10-20 04:15:04,South-east,0
-30.87546,153.35378,2010-05-30 02:13:09,Temperate East,0
-30.87546,153.35378,2010-05-30 02:13:09,Temperate East,0
-31.23287,153.2544,2010-05-30 03:50:44,Temperate East,0
-31.23287,153.2544,2010-05-30 03:50:44,Temperate East,0
-31.5902,153.15427,2010-05-30 05:28:19,Temperate East,0
-31.5902,153.15427,2010-05-30 05:28:19,Temperate East,0
-31.94165,153.03305,2010-05-30 07:05:54,Temperate East,0
-31.94165,153.03305,2010-05-30 07:05:54,Temperate East,0
-32.27916,152.86241,2010-05-30 08:43:28,Temperate East,0
-32.27916,152.86241,2010-05-30 08:43:28,Temperate East,0
-26.77238,153.31543,2010-01-11 07:43:39,Temperate East,0
-26.77238,153.31543,2010-01-11 07:43:39,Temperate East,0
-26.97371,153.607,2010-01-11 08:44:55,Temperate East,0
-26.97371,153.607,2010-01-11 08:44:55,Temperate East,0
-27.29066,153.71149,2010-01-11 09:46:11,Temperate East,0
-27.29066,153.71149,2010-01-11 09:46:11,Temperate East,0
-27.62055,153.76151,2010-01-11 10:47:27,Temperate East,0
-27.62055,153.76151,2010-01-11 10:47:27,Temperate East,0
-27.95428,153.78213,2010-01-11 11:48:43,Temperate East,0
-27.95428,153.78213,2010-01-11 11:48:43,Temperate East,0
-28.28801,153.80287,2010-01-11 12:49:59,Temperate East,0
-28.28801,153.80287,2010-01-11 12:49:59,Temperate East,0
-28.62174,153.82375,2010-01-11 13:51:15,Temperate East,0
-28.62174,153.82375,2010-01-11 13:51:15,Temperate East,0
-28.95274,153.77465,2010-01-11 14:52:32,Temperate East,0
-28.95274,153.77465,2010-01-11 14:52:32,Temperate East,0
